Frame_ID,QR_ID,QR_2D_Coordinates,Distance,Yaw,Pitch,Roll
49,1,"[[508.0, 262.0], [559.0, 261.0], [561.0, 311.0], [510.0, 314.0]]",0.9017876556211737,-2.44834080469354,-2.833260052536801,-178.36267228668933
56,1,"[[147.0, 245.0], [198.0, 244.0], [196.0, 289.0], [143.0, 289.0]]",0.964347223400923,-1.1571414551586947,-6.123725429028806,157.3830668474113
62,17,"[[880.0, 316.0], [830.0, 301.0], [881.0, 296.0], [886.0, 308.0]]",1.3741457832815824,-158.42876923147924,18.79943460124021,105.52271456316316
65,1,"[[381.0, 269.0], [418.0, 274.0], [413.0, 310.0], [376.0, 304.0]]",1.2806442220231533,8.170267020930002,-3.8019257111118825,-177.3506387376043
103,1,"[[343.0, 158.0], [389.0, 161.0], [382.0, 206.0], [336.0, 200.0]]",1.0043515960618477,6.481434094227667,5.699006564202953,168.34903864351145
121,1,"[[240.0, 297.0], [293.0, 294.0], [292.0, 351.0], [237.0, 355.0]]",0.8005008997819419,-3.0962109244624045,14.41760092187084,168.96165265003475
122,1,"[[114.0, 295.0], [173.0, 296.0], [171.0, 353.0], [109.0, 353.0]]",0.8279802709199797,0.35935040446377314,-3.739497107853122,168.97262188183313
123,1,"[[101.0, 297.0], [162.0, 296.0], [161.0, 353.0], [96.0, 353.0]]",0.8158144667112023,-0.776116492872341,-8.442800595162646,161.99074250115183
124,1,"[[424.0, 224.0], [479.0, 234.0], [466.0, 291.0], [412.0, 277.0]]",0.816069349554518,13.28470151051782,9.778711168105792,-178.10133214129291
125,1,"[[591.0, 182.0], [647.0, 192.0], [632.0, 250.0], [575.0, 239.0]]",0.7825273015829672,14.940510694679224,24.751763042709687,178.85519614167515
127,1,"[[597.0, 153.0], [657.0, 158.0], [646.0, 217.0], [588.0, 211.0]]",0.7855752910805077,4.513067389528497,-3.046078322719718,-154.41323071921968
128,1,"[[560.0, 156.0], [619.0, 158.0], [611.0, 219.0], [553.0, 216.0]]",0.766973548807061,7.180487069706803,24.882232008569346,179.79222214361297
129,1,"[[536.0, 159.0], [599.0, 159.0], [591.0, 220.0], [531.0, 219.0]]",0.7398797737058417,-1.1477668622795145,-7.9147501596641865,-150.52388554028605
131,1,"[[182.0, 253.0], [249.0, 244.0], [255.0, 306.0], [192.0, 317.0]]",0.7319050117096124,-12.173769603702446,-26.193863522711904,-157.94064459994635
132,1,"[[180.0, 332.0], [246.0, 330.0], [248.0, 396.0], [180.0, 399.0]]",0.714904825327286,-2.180233965596177,-0.1142119846930477,174.8981388187917
133,1,"[[196.0, 374.0], [265.0, 376.0], [264.0, 442.0], [191.0, 439.0]]",0.6922564472083438,3.084199092039864,-14.869392888255472,157.75270317430093
134,1,"[[210.0, 489.0], [278.0, 492.0], [271.0, 561.0], [196.0, 554.0]]",0.6854808202891282,5.142700065146504,-5.549694969988787,148.6888581221358
135,1,"[[184.0, 568.0], [253.0, 576.0], [240.0, 646.0], [166.0, 640.0]]",0.6982812932528467,6.7671032549143035,-2.857019493622927,149.71637250338807
137,1,"[[174.0, 203.0], [245.0, 203.0], [244.0, 270.0], [174.0, 267.0]]",0.7101212862747944,-0.16015097906928633,-10.185370123239009,171.83747369172917
158,1,"[[340.0, 427.0], [397.0, 432.0], [390.0, 483.0], [337.0, 479.0]]",0.8479040869762052,5.406649370900194,-5.397643546542347,-165.95313018237076
169,37,"[[232.0, 177.0], [229.0, 173.0], [239.0, 156.0], [240.0, 174.0]]",3.062746607811854,-107.44755907866043,-31.87656388030854,144.54207147825173
189,1,"[[385.0, 68.0], [419.0, 75.0], [413.0, 111.0], [378.0, 104.0]]",1.3436896089333523,12.635369649985567,4.906481283484452,-168.9854171832496
193,1,"[[3.0, 209.0], [45.0, 213.0], [47.0, 251.0], [6.0, 251.0]]",1.2821575534318226,-4.30046481902899,-48.19015955216329,-177.85026360338298
194,1,"[[17.0, 230.0], [58.0, 229.0], [59.0, 266.0], [19.0, 267.0]]",1.3657989792282055,-2.8136023416995966,-10.455829339993738,177.74104664092692
200,1,"[[26.0, 78.0], [71.0, 78.0], [75.0, 125.0], [28.0, 127.0]]",1.1077317055737337,-19.897020299199205,-47.85071729454071,-145.59767898479853
201,1,"[[47.0, 172.0], [91.0, 176.0], [89.0, 221.0], [47.0, 220.0]]",1.0976384914178419,-8.486886659706409,-54.64581810443516,-162.9199316100276
206,1,"[[35.0, 653.0], [81.0, 648.0], [82.0, 696.0], [32.0, 699.0]]",1.175684460630073,-2.2619791774677416,-5.641603135406847,171.93065095204818
208,17,"[[536.0, 75.0], [536.0, 92.0], [532.0, 95.0], [532.0, 80.0]]",3.0002088519920798,90.12307104869876,-1.8797975530855358,-99.91180522045204
208,1,"[[72.0, 455.0], [115.0, 455.0], [115.0, 499.0], [66.0, 497.0]]",1.167904415909183,5.718251347341916,-26.452378873144216,161.266677823936
209,1,"[[123.0, 379.0], [165.0, 383.0], [166.0, 423.0], [120.0, 423.0]]",1.1393210999555357,5.6095184741559425,-33.352833045321326,163.4955060357448
210,1,"[[191.0, 299.0], [234.0, 300.0], [235.0, 343.0], [191.0, 343.0]]",1.0946549003294384,-0.28078829287499735,-31.47083565856617,178.5161011555087
211,1,"[[250.0, 242.0], [294.0, 241.0], [296.0, 285.0], [253.0, 286.0]]",1.073046419771864,-0.9156921375112992,3.665974336604711,-171.0069109891496
212,1,"[[212.0, 144.0], [255.0, 147.0], [255.0, 193.0], [208.0, 191.0]]",1.0465706309945573,3.972667861829316,5.1575293641217215,-176.0793734967394
213,1,"[[191.0, 52.0], [241.0, 57.0], [241.0, 107.0], [191.0, 103.0]]",1.0146818504980748,-2.2235348300486213,-24.984014882675687,-167.13187540364578
214,1,"[[179.0, 12.0], [231.0, 14.0], [231.0, 68.0], [180.0, 63.0]]",0.9982339797694036,2.7090708357031876,-2.625882535576408,-167.610774965722
222,1,"[[224.0, 650.0], [287.0, 649.0], [284.0, 705.0], [226.0, 707.0]]",0.8431745728869529,0.954504154977154,-5.734003756760121,-173.12866488785417
223,1,"[[256.0, 637.0], [311.0, 634.0], [311.0, 689.0], [254.0, 694.0]]",0.9018373323549984,-1.29068249070793,-7.583970932609925,147.33356235450182
224,1,"[[237.0, 620.0], [294.0, 616.0], [295.0, 675.0], [237.0, 681.0]]",0.8610654332987401,3.1402017653719354,-24.272741005630074,162.5362836624502
228,1,"[[213.0, 362.0], [271.0, 360.0], [273.0, 415.0], [216.0, 417.0]]",0.8450931843502733,-1.6911474910810316,-7.162592997165556,-171.14433292457227
229,1,"[[213.0, 331.0], [272.0, 327.0], [274.0, 383.0], [217.0, 385.0]]",0.8395130263309977,-2.8385478859633895,-11.009371399499816,-167.39134344878775
230,1,"[[229.0, 269.0], [287.0, 266.0], [292.0, 319.0], [235.0, 324.0]]",0.8401429405076981,-4.779415725958395,-9.25128798809089,-160.23427827027248
231,1,"[[274.0, 253.0], [331.0, 250.0], [336.0, 304.0], [280.0, 308.0]]",0.8372985940668954,-3.927701479231625,-3.564727746372995,-162.41305512708809
232,1,"[[314.0, 206.0], [371.0, 201.0], [378.0, 256.0], [322.0, 261.0]]",0.8261669169558633,-5.028285009182148,0.7428671459566611,-158.57038344595884
233,1,"[[280.0, 167.0], [339.0, 160.0], [346.0, 214.0], [288.0, 222.0]]",0.8116160148196491,-9.430719421756248,-10.302643177316115,-147.4183032602419
234,1,"[[306.0, 121.0], [364.0, 115.0], [372.0, 175.0], [317.0, 182.0]]",0.7935196335963355,-12.938792556621282,-24.465648653741873,-167.24070659829215
235,1,"[[350.0, 123.0], [408.0, 116.0], [416.0, 175.0], [359.0, 182.0]]",0.8098278907638536,-6.0036357275082475,4.7670822557728725,-165.2156952262675
236,1,"[[400.0, 93.0], [456.0, 84.0], [465.0, 143.0], [410.0, 151.0]]",0.8221880799884584,-5.399268520807927,13.46059062078471,-164.109005034644
237,1,"[[428.0, 126.0], [483.0, 118.0], [492.0, 175.0], [438.0, 183.0]]",0.8276216292148444,-11.234583262213038,-11.979270053236975,-171.722455945872
238,1,"[[523.0, 216.0], [576.0, 211.0], [583.0, 267.0], [528.0, 271.0]]",0.830581636262248,-5.788145334094028,-8.265250023794476,178.913892804191
245,1,"[[648.0, 402.0], [695.0, 400.0], [695.0, 447.0], [649.0, 446.0]]",1.0268414876657495,-2.3242104656244025,20.73453695844248,168.14020242817233
246,1,"[[636.0, 368.0], [682.0, 369.0], [680.0, 415.0], [635.0, 412.0]]",1.0382455814575395,1.9521156212581225,20.37003886772234,-178.74273232747558
247,1,"[[605.0, 374.0], [648.0, 379.0], [647.0, 419.0], [601.0, 418.0]]",1.0557704297251882,3.7192142306785465,8.83402893730528,159.8056220736994
250,1,"[[441.0, 268.0], [482.0, 274.0], [479.0, 311.0], [439.0, 308.0]]",1.125021272937201,5.842634028902845,-7.964587874753895,164.28545924603316
251,1,"[[432.0, 264.0], [471.0, 269.0], [467.0, 307.0], [428.0, 303.0]]",1.1750886607693325,6.266164887406488,-4.9650699386984165,174.66510768526365
253,1,"[[407.0, 297.0], [447.0, 301.0], [442.0, 339.0], [404.0, 336.0]]",1.172079968929766,4.7644381001848135,-8.186035597566226,-167.77744423193812
265,1,"[[465.0, 176.0], [510.0, 185.0], [502.0, 228.0], [458.0, 221.0]]",1.0298565634698114,10.015109532551152,0.17430945088890148,-158.60360873233282
266,1,"[[459.0, 181.0], [504.0, 188.0], [498.0, 233.0], [453.0, 228.0]]",1.0088451945975159,5.763389001138073,-10.892853239404973,-170.71876994490444
267,1,"[[458.0, 179.0], [503.0, 186.0], [497.0, 232.0], [451.0, 227.0]]",0.9865687781965089,5.215620121093639,-13.899115575805467,-168.7260783106743
268,1,"[[418.0, 191.0], [467.0, 199.0], [461.0, 246.0], [412.0, 240.0]]",0.9407480782406812,7.3804651023941155,-5.669288150147221,175.01072369638902
270,1,"[[384.0, 144.0], [440.0, 147.0], [437.0, 202.0], [381.0, 198.0]]",0.8393312810380565,3.1318864541433014,-1.5597721609723567,175.44121823695403
271,1,"[[380.0, 155.0], [440.0, 157.0], [436.0, 217.0], [377.0, 213.0]]",0.7840193279990111,3.401034592189227,3.71658421329127,178.95962442565101
272,1,"[[373.0, 139.0], [438.0, 142.0], [436.0, 207.0], [370.0, 203.0]]",0.7180391636694312,2.3530246063007736,-2.785570941207287,177.66738339701195
273,1,"[[378.0, 146.0], [448.0, 152.0], [444.0, 223.0], [372.0, 218.0]]",0.6567603134190979,4.138451742556753,-1.3941197780052534,-177.80834652841287
274,1,"[[364.0, 176.0], [447.0, 182.0], [440.0, 264.0], [356.0, 258.0]]",0.5540401056320899,4.533642856598618,3.314921095891315,174.62684520615502
275,1,"[[347.0, 182.0], [443.0, 191.0], [435.0, 285.0], [340.0, 276.0]]",0.489186442871775,4.690320144897229,-4.676173174476298,178.8401695531912
276,1,"[[350.0, 177.0], [451.0, 186.0], [444.0, 287.0], [344.0, 279.0]]",0.4596616331773462,3.3373903679278096,-10.784517938861308,-175.8018811089914
277,1,"[[360.0, 193.0], [473.0, 200.0], [466.0, 317.0], [353.0, 309.0]]",0.39856775869501637,4.734405104942742,10.163006820885043,-174.88890974415474
278,1,"[[336.0, 224.0], [468.0, 230.0], [460.0, 359.0], [328.0, 352.0]]",0.35137439460977166,2.8921500964193045,1.0419459548146897,172.6637764680247
279,1,"[[313.0, 212.0], [471.0, 222.0], [463.0, 377.0], [304.0, 369.0]]",0.2935613065471546,3.0528264011870765,-3.7765807582518898,176.85229706606796
280,1,"[[284.0, 226.0], [467.0, 236.0], [456.0, 417.0], [269.0, 407.0]]",0.2508525974850136,3.176502531256168,0.28106408296409663,172.00054361859975
281,1,"[[245.0, 226.0], [447.0, 239.0], [435.0, 435.0], [231.0, 431.0]]",0.23048071549754717,2.8306343173511266,-12.99125870292829,-176.94951745085248
282,1,"[[219.0, 218.0], [434.0, 232.0], [426.0, 444.0], [204.0, 435.0]]",0.2154771814459226,2.876058794423454,-6.226099662126403,174.02344755737204
283,1,"[[199.0, 208.0], [440.0, 224.0], [431.0, 460.0], [184.0, 451.0]]",0.19365111795667403,2.786333164329883,-6.817128623079762,175.70843808301208
284,1,"[[216.0, 194.0], [477.0, 212.0], [464.0, 467.0], [198.0, 455.0]]",0.178322656260267,3.219640947485005,-4.825561881877643,176.04346722706762
285,1,"[[221.0, 182.0], [475.0, 201.0], [463.0, 449.0], [203.0, 436.0]]",0.18284655401129934,3.327534725673358,-5.610780739206149,175.08678083655795
286,1,"[[256.0, 180.0], [486.0, 200.0], [471.0, 427.0], [240.0, 411.0]]",0.20177500472805784,4.090203244842675,-3.9692186084782834,-179.69214735137928
287,1,"[[288.0, 230.0], [488.0, 245.0], [473.0, 440.0], [272.0, 426.0]]",0.23270273497518704,4.209314757386517,-2.13080724809264,175.61390862689143
288,1,"[[355.0, 249.0], [511.0, 260.0], [507.0, 421.0], [345.0, 411.0]]",0.28407740864254594,3.582289813351834,-11.05521062192332,173.38311863159467
289,1,"[[384.0, 251.0], [535.0, 262.0], [522.0, 412.0], [374.0, 399.0]]",0.3062627335154079,4.790427444614509,4.218703755938267,-174.06019851859807
291,1,"[[408.0, 234.0], [535.0, 247.0], [524.0, 369.0], [396.0, 360.0]]",0.3613301205619704,5.1384916297293435,-0.5729571217684979,171.75456323419505
292,1,"[[414.0, 232.0], [525.0, 240.0], [516.0, 349.0], [404.0, 339.0]]",0.41272510310577143,4.681707506027528,2.6814118752799763,170.32507998806676
293,1,"[[414.0, 238.0], [516.0, 245.0], [509.0, 347.0], [404.0, 339.0]]",0.4430116603791297,4.295555093262084,3.5623603910411883,171.53666467513577
294,1,"[[428.0, 223.0], [527.0, 231.0], [519.0, 333.0], [420.0, 319.0]]",0.457420109464914,7.24087658228207,11.426523926476357,-166.6357650478892
295,1,"[[451.0, 242.0], [543.0, 248.0], [535.0, 341.0], [443.0, 333.0]]",0.4965656932485298,4.875340282257384,8.888565267635936,178.5678755377114
297,1,"[[489.0, 301.0], [572.0, 308.0], [563.0, 389.0], [482.0, 382.0]]",0.5582869560107055,4.857923011357224,-0.33573805846742,-169.76826154984732
298,1,"[[487.0, 303.0], [564.0, 307.0], [560.0, 383.0], [483.0, 379.0]]",0.599219926660485,3.033089596327769,3.6047839470455756,173.87917558759904
300,1,"[[500.0, 263.0], [569.0, 268.0], [562.0, 335.0], [492.0, 330.0]]",0.6580754802900631,4.797308739100548,11.257964116820965,167.4437670654968
302,1,"[[481.0, 266.0], [543.0, 268.0], [539.0, 328.0], [475.0, 328.0]]",0.7180938637263015,1.7563257917570918,13.866798733432221,165.2200833102703
303,1,"[[488.0, 256.0], [548.0, 259.0], [544.0, 319.0], [484.0, 314.0]]",0.76850992759843,3.9473577882955566,4.739267751082009,174.32225045322306
308,1,"[[499.0, 260.0], [547.0, 263.0], [545.0, 306.0], [496.0, 306.0]]",0.9528054353333747,1.6385151508785762,0.19389993437870554,-152.65400049928314
309,1,"[[517.0, 264.0], [563.0, 266.0], [560.0, 310.0], [514.0, 309.0]]",0.9997525690774326,1.6083529619116503,-2.095190306938258,-160.59615172256616
310,1,"[[523.0, 264.0], [569.0, 265.0], [567.0, 308.0], [522.0, 307.0]]",1.0177987064677205,1.4297095173682624,3.6059541044285512,-156.96375699343574
311,1,"[[524.0, 242.0], [567.0, 242.0], [566.0, 284.0], [522.0, 284.0]]",1.0608656519340187,0.97688478545182,11.195350213178369,169.13987830798334
312,1,"[[526.0, 223.0], [567.0, 227.0], [566.0, 269.0], [523.0, 271.0]]",1.0292836922555089,-0.6945460773957968,-16.911580410469345,-171.201045768829
314,1,"[[493.0, 224.0], [534.0, 222.0], [534.0, 262.0], [495.0, 263.0]]",1.1553645278570739,-2.066435568835703,1.4389046521489153,-161.6690160494744
